id,bio,api_out
1983-2007 | Congress"
B000586,"A Representative from New York; born in Utica, Oneida County, N.Y., September 28, 1936; B.A., Utica College, Utica, N.Y., 1961; United States Army, 1956-1958; staff for United States Representative Alexander Pirnie of New York, 1964-1979; elected, county executive, Oneida County, N.Y., 1979-1982; delegate, New York state Republican convention, 1980; delegate, Republican National Convention, 1980; elected as a Republican to the Ninety-eighth and to the eleven succeeding Congresses (January 3, 1983-January 3, 2007); chair, Committee on Science (One Hundred Seventh through One Hundred Ninth Congresses); not a candidate for reelection to the One Hundred Tenth Congress in 2006; died on September 20, 2021, in New Hartford, N.Y.","Time Period | Location
--- | ---
1936-1956 | Utica, Oneida County, N.Y.
1956-1958 | United States Army
1958-1961 | Utica, N.Y.
1961-1979 | Staff for U.S. Representative, N.Y.
1979-1982 | Oneida County, N.Y.
1982-2007 | Congress
2007-2021 | New Hartford, N.Y."
M000523,"A Representative from Georgia; born in Atlanta, Fulton County, Ga., March 17, 1955; graduated St. Joseph High School; B.A., University of Southern California, Los Angeles, Calif., 1978; attended Fletcher School of Law and Diplomacy, Medford, Mass.; diplomatic fellow, Spellman College, Atlanta, Ga., 1984; faculty member, Clark Atlanta University and Agnes Scott College; member of the Georgia state house of representatives, 1988-1992; elected as a Democrat to the One Hundred Third and to the four succeeding Congresses (January 3, 1993-January 3, 2003); unsuccessful candidate for nomination to the One Hundred Eighth Congress in 2002; elected as a Democrat to the One Hundred Ninth Congress (January 3, 2005-January 3, 2007); unsuccessful candidate for nomination to the One Hundred Tenth Congress in 2006; unsuccessful Green Party candidate for election for President of the United States in 2008.","Time Period | Location
--- | ---
1955-1974 | Atlanta, Fulton County, Ga.
1974-1978 | Los Angeles, Calif.
1978-1984 | Medford, Mass.
1984-1988 | Atlanta, Ga.
1988-1992 | Georgia
1993-2003 | Congress
2005-2007 | Congress
2008 | Presidential Campaign"
L000321,"A Representative from Georgia; born in Deer River, Itasca County, Minn., September 9, 1942; attended public schools; B.S., University of Minnesota, Duluth, Minn., 1964; D.D.S., University of Minnesota School of Dentistry, Duluth, Minn., 1967; United States Air Force, 1967-1969; dentist; president of a lending institution, 1977-1992; member of the Georgia state house of representatives, 1976-1980 and 1982-1990; unsuccessful candidate for election to the One Hundred Second Congress in 1990; elected as a Republican to the One Hundred Third and to the eight succeeding Congresses (January 3, 1993-January 3, 2011); not a candidate for reelection to the One Hundred Twelfth Congress in 2010.","Time Period | Location
--- | ---
1942-1960 | Deer River, Itasca County, Minn.
1960-1964 | Duluth, Minn.
1964-1967 | Duluth, Minn.
1967-1969 | (United States Air Force)
1969-1977 | Georgia (as a dentist)
1977-1992 | Georgia (as a president of a lending institution)
1976-1980 | Georgia (state house of representatives)
1982-1990 | Georgia (state house of representatives)
1993-2011 | Congress"
B000657,"A Representative from Virginia; born in Washington County, Va., August 1, 1946; graduated from Abingdon High School, Abingdon, Va., 1964; B.A., Roanoke College, Salem, Va., 1968; J.D., University of Virginia School of Law, Charlottesville, Va., 1971; lawyer, private practice; member of the Virginia state senate, 1974-1983; elected as a Democrat to the Ninety-eighth and to the thirteen succeeding Congresses (January 3, 1983-January 3, 2011); unsuccessful candidate for reelection to the One Hundred Twelfth Congress in 2010.","Time Period | Location
--- | ---
1946-1964 | Washington County, Va.
1964-1968 | Salem, Va.
1968-1971 | Charlottesville, Va.
1971-1974 | Private practice
1974-1983 | Virginia State Senate
1983-2011 | Congress"
R000515,"A Representative from Illinois; born in Albany, Dougherty County, Ga., November 23, 1946; attended Marshall High School, Marshall, Ill.; B.A., Roosevelt University, Chicago, Ill., 1974; M.A., University of Illinois, Chicago, Ill., 1994; M.A., McCormick Theological Seminary, Chicago, Ill., 1998; United States Army, 1963-1968; insurance agent; alderman, Chicago, Ill., city council, 1983-1993; deputy chairman, Illinois Democratic Party, 1990; unsuccessful candidate for mayor of Chicago, Ill., 1999; minister; elected as a Democrat to the One Hundred Third and to the fourteen succeeding Congresses (January 3, 1993-January 3, 2023); was not a candidate for reelection to the One Hundred Eighteenth Congress in 2022.&nbsp;","Time Period | Location
--- | ---
1946-1964 | Albany, Dougherty County, Ga.
1964-1968 | Marshall, Ill.
1968-1974 | Chicago, Ill.
1974-1994 | Chicago, Ill.
1994-1998 | Chicago, Ill.
1963-1968 | (U.S. Army)
1983-1993 | Chicago, Ill.
1993-2023 | Congress
1990-2022 | Illinois
1999 | Chicago, Ill. (Mayoral Candidate)
2023-Present | Unknown"
G000535,"A Representative from Illinois; born in Chicago, Cook County, Ill., December 10, 1953; B.A., Northeastern Illinois University, Chicago, Ill., 1974; teacher; social worker, Illinois state department of children and family services; administrative assistant, Chicago, Ill., mayor&rsquo;s office subcommittee on infrastructure, 1984-1985; co-founder, West Town-26th Ward Independent Political Organization, 1985; alderman, Chicago, Ill., city council, 1986-1993, president pro tem, 1989-1992; delegate, Democratic National Committee, 1984; elected as a Democrat to the One Hundred Third and to the twelve succeeding Congresses (January 3, 1993-January 3, 2019); was not a candidate for reelection to the One Hundred Sixteenth Congress in 2018.","Time Period | Location
--- | ---
1953-1970 | Chicago, Cook County, Ill.
1970-1974 | Northeastern Illinois University, Chicago, Ill.
1974-1984 | Illinois state department of children and family services
1984-1985 | Chicago, Ill., mayor’s office subcommittee on infrastructure
1985-1986 | West Town-26th Ward Independent Political Organization, Chicago, Ill.
1986-1993 | Chicago, Ill., city council
1993-2019 | Congress"
M001138,"A Representative from Illinois; born in Rockford, Winnebago County, Ill., March 24, 1944; graduated from Auburn High School, Rockford, Ill., 1962; B.A., American University, Washington, D.C., 1967; J.D., Marquette University School of Law, Milwaukee, Wis., 1970; lawyer, private practice; unsuccessful candidate for nomination to the One Hundred Second Congress in 1990; member, Republican National Committee; elected as a Republican to the One Hundred Third and to the nine succeeding Congresses (January 3, 1993-January 3, 2013); chair, Committee on Small Business (One Hundred Seventh through One Hundred Ninth Congresses); unsuccessful candidate for nomination to the One Hundred Thirteenth Congress in 2012.","Time Period | Location
--- | ---
1944-1962 | Rockford, Winnebago County, Ill.
1962-1967 | Washington, D.C.
1967-1970 | Milwaukee, Wis.
1970-1993 | Private practice
1993-2013 | Congress"
B001149,"A Representative from Indiana; born in Indianapolis, Marion County, Ind., June 21, 1938; graduated from Shortridge High School, Indianapolis, Ind., 1957; attended Indiana University, Indianapolis, Ind., 1958; Cincinnati Bible College, Cincinnati, Ohio, 1959-1960; United States Army and United States Army reserve, 1957-1962; businessman; member of the Indiana state house of representatives, 1967-1968 and 1977-1980; member of the Indiana state senate, 1969-1970 and 1981-1982; unsuccessful candidate for the United States Congress in 1970; elected as a Republican to the Ninety-eighth and to the fourteen succeeding Congresses (January 3, 1983-January 3, 2013); chair, Committee on Government Reform and Oversight (One Hundred Fifth Congress); chair, Committee on Government Reform (One Hundred Sixth and One Hundred Seventh Congresses); was not a candidate for reelection to the One Hundred Thirteenth Congress in 2012.","Time Period | Location
--- | ---
1938-1957 | Indianapolis, Marion County, Ind.
1957-1958 | Indianapolis, Ind.
1958-1959 | Cincinnati, Ohio
1959-1962 | (U.S. Army and U.S. Army reserve)
1962-1967 | Indianapolis, Ind. (Businessman)
1967-1968 | Indiana (State House of Representatives)
1969-1970 | Indiana (State Senate)
1970-1977 | Indianapolis, Ind. (Businessman)
1977-1980 | Indiana (State House of Representatives)
1981-1982 | Indiana (State Senate)
1983-2013 | Congress"
B001203,"A Representative from Indiana; born in Rensselaer, Jasper County, Ind., November 26, 1958; graduated from North White High School, Monon, Ind., 1976; B.S., The Citadel, Charlestown, S.C., 1980; J.D., Valparaiso University School of Law, Valparaiso, Ind., 1984; lawyer, private practice; United States Army, 1984-1987; United States Army Reserve, 1980-2010; Indiana state deputy attorney general, 1987-1988; legal counsel for the 22nd Theater Army in Operation Desert Shield and Desert Storm; elected as a Republican to the One Hundred Third and to the eight succeeding Congresses (January 3, 1993-January 3, 2011); one of the managers appointed by the House of Representatives in 1998 to conduct the impeachment proceedings of President William Jefferson Clinton; chair, Committee on Veterans' Affairs (One Hundred Ninth Congress); not a candidate for reelection to the One Hundred Twelfth Congress in 2010.","Time Period | Location
--- | ---
1958-1976 | Rensselaer, Jasper County, Ind.
1976-1980 | Charlestown, S.C.
1980-1984 | Valparaiso, Ind.
1984-1987 | United States Army
1987-1988 | Indiana
1988-1991 | Operation Desert Shield and Desert Storm
1993-2011 | Congress
2011-Present | Not specified"
L000293,"A Representative from Kentucky; born in McKell, Greenup County, Ky., September 14, 1946; graduated from McKell High School, McKell, Ky., 1964; B.A., University of Kentucky, Lexington, Ky., 1969; M.A., Morehead State University, Morehead, Ky., 1981; United States Navy Officer Candidate School, Pensacola, Fla., 1972; faculty, Watterson College, Pasadena, Calif., 1980; ordained clergyman and minister, White Mills Baptist Church, White Mills, Ky.; elected as a Republican to the One Hundred Third Congress, by special election to fill the vacancy caused by the death of United States Representative William Natcher, reelected to the seven succeeding Congresses (May 24, 1994-January 3, 2009); was not a candidate for reelection to the One Hundred Eleventh Congress in 2008.","Time Period | Location
--- | ---
1946-1964 | McKell, Greenup County, Ky.
1964-1969 | Lexington, Ky.
1969-1972 | McKell, Greenup County, Ky.
1972-1980 | Pensacola, Fla.
1980-1981 | Pasadena, Calif.
1981-1994 | Morehead, Ky.
1994-2009 | Congress
2009-Present | White Mills, Ky."
C000754,"A Representative from Tennessee; born in Nashville, Davidson County, Tenn., June 19, 1954; graduated from Groton School, Groton, Mass., 1972; B.A., University of North Carolina (Morehead Scholar), Chapel Hill, N.C., 1975; M.A., Oxford University (Rhodes Scholar), Oxford, England, 1977; J.D., Harvard University Law School, Cambridge, Mass., 1980; lawyer, private practice; adjunct professor, Vanderbilt University, Nashville, Tenn.; elected as a Democrat to the Ninety-eighth and to the five succeeding Congresses (January 3, 1983-January 3, 1995); was not a candidate for reelection to the One Hundred Fourth Congress in 1994, but was an unsuccessful candidate for election to the United States Senate; investment banker; elected as a Democrat to the One Hundred Eighth and to the nine succeeding Congresses (January 3, 2003-January 3, 2023); was not a candidate for reelection to the One Hundred Eighteenth Congress in 2022.","Time Period | Location
--- | ---
1954-1972 | Nashville, Davidson County, Tenn.
1972-1975 | Groton, Mass.
1975-1977 | Chapel Hill, N.C.
1977-1980 | Oxford, England
1980-1983 | Cambridge, Mass.
1983-1995 | Congress
1995-2003 | Investment banker
2003-2023 | Congress"
W000784,"A Representative from Maryland; born in Philadelphia, Montgomery County, Pa., September 10, 1951; graduated from DuVal High School, Lanham, Md., 1969; B.S., University of Pittsburgh, Pittsburgh, Pa., 1973; attended Howard University Graduate School of Political Science, Washington, D.C.; J.D., Georgetown University School of Law, Washington, D.C., 1977; director, Prince George's County, Md., consumer protection commission, 1977-1982; member of the Maryland state house of delegates, 1983-1987; member of the Maryland state senate, 1987-1993; elected as a Democrat to the One Hundred Third and to the seven succeeding Congresses until his resignation May 31, 2008 (January 3, 1993-May 31, 2008).","Time Period | Location
--- | ---
1951-1969 | Philadelphia, Montgomery County, Pa.
1969-1973 | Pittsburgh, Pa.
1973-1977 | Washington, D.C.
1977-1982 | Prince George's County, Md.
1983-1987 | Maryland
1987-1993 | Maryland
1993-2008 | Congress"
B000208,"A Representative from Maryland; born in Moreland, Jefferson County, Ky., June 3, 1926; B.S., Columbia Union College, Takoma Park, Md., 1947; M.S., University of Maryland, College Park, Md., 1948; Ph.D., University of Maryland, College Park, Md., 1952; faculty, University of Maryland, College Park, Md., 1948-1952; faculty, Loma Linda School of Medicine, Loma Linda, Calif., 1952-1954; assistant professor, Howard University Medical School, Washington, D.C., 1954-1956; unsuccessful candidate for election to the Ninety-eighth Congress in 1982; elected as a Republican to the One Hundred Third and to the nine succeeding Congresses (January 3, 1993-January 3, 2013); unsuccessful candidate for reelection to the One Hundred Thirteenth Congress in 2012.","Time Period | Location
--- | ---
1926-1944 | Moreland, Jefferson County, Ky.
1944-1947 | Takoma Park, Md.
1947-1952 | College Park, Md.
1952-1954 | Loma Linda, Calif.
1954-1956 | Washington, D.C.
1956-1982 | (Various locations, not specified)
1982-1993 | (Various locations, not specified)
1993-2013 | Congress
2013- | (Location not specified)"
M000627,"A Representative from Massachusetts; born in Lowell, Middlesex County, Mass., December 30, 1956; graduated from Lowell High School, Lowell, Mass., 1974; B.S., University of Massachusetts, Lowell, Mass., 1978; M.P.A., Suffolk University, Boston, Mass., 1981; J.D., Suffolk University School of Law, Boston, Mass., 1983; student, program of Continuing Education for Lawyers, Harvard University Law School, Cambridge, Mass., 1986-1987; adjunct professor, University of Massachusetts, Lowell, Mass., 1984-1985; staff to the mayor, Lowell, Mass., 1978-1979; press assistant to United States Representative James M. Shannon of Massachusetts, 1979-1981; head research analyst, joint committee on election laws, Massachusetts state senate, 1981-1984; director, public affairs, Massachusetts secretary of state, 1985-1986; Massachusetts deputy secretary of state; elected as a Democrat to the One Hundred Third and to the seven succeeding Congresses until his resignation on July 1, 2007 (January 3, 1993-July 1, 2007); chancellor, University of Massachusetts, Lowell, Mass., 2007-present.","Time Period | Location
--- | ---
1956-1974 | Lowell, Middlesex County, Mass.
1974-1978 | University of Massachusetts, Lowell, Mass.
1978-1981 | Boston, Mass.
1981-1983 | Boston, Mass.
1983-1987 | Cambridge, Mass.
1984-1985 | Lowell, Mass.
1978-1979 | Lowell, Mass.
1979-1981 | Massachusetts
1981-1984 | Massachusetts
1985-1986 | Massachusetts
1986-1993 | Massachusetts
1993-2007 | Congress
2007-Present | Lowell, Mass."
E000250,"A Representative from Illinois; born in Rock Island, Rock Island County, Ill., August 4, 1951; attended Sacred Heart School, Rock Island, Ill.; graduated from Alleman High School, Rock Island, Ill., 1969; B.A., Augustana College, Rock Island, Ill., 1974; J.D., Georgetown University Law Center, Washington, D.C., 1977; United States Marine Corps, 1969-1971; lawyer, private practice; elected as a Democrat to the Ninety-eighth and to the eleven succeeding Congresses (January 3, 1983-January 3, 2007); not a candidate for reelection to the One Hundred Tenth Congress in 2006; died on November 5, 2014, in East Moline, Ill.; interment at Rock Island National Cemetery, Rock Island, Ill.","Time Period | Location
--- | ---
1951-1969 | Rock Island, Rock Island County, Ill.
1969-1971 | United States Marine Corps
1971-1974 | Rock Island, Ill.
1974-1977 | Washington, D.C.
1977-1983 | Private practice
1983-2007 | Congress
2007-2014 | East Moline, Ill."
S001045,"A Representative from Michigan; born in Milwaukee, Milwaukee County, Wis., February 29, 1952; graduated from Gladstone High School, Gladstone, Mich., 1970; A.A., Northwestern Michigan Community College, 1972; B.S., Saginaw Valley State College, University Center, Mich., 1977; J.D., Thomas M. Cooley Law School, Lansing, Mich., 1981; patrolman, Escanaba, Mich., police department, 1972-1973; trooper, Michigan department of state police, 1973-1984; member of the Michigan state house of representatives, 1989-1990; elected as a Democrat to the One Hundred Third and to the eight succeeding Congresses (January 3, 1993-January 3, 2011); was not a candidate for reelection to the One Hundred Twelfth Congress in 2010.","Time Period | Location
--- | ---
1952-1970 | Milwaukee, Milwaukee County, Wis.
1970-1972 | Gladstone, Mich.
1972-1977 | University Center, Mich.
1977-1981 | Lansing, Mich.
1972-1973 | Escanaba, Mich.
1973-1984 | Michigan
1989-1990 | Michigan
1993-2011 | Congress"
H000676,"A Representative from Michigan; born in Groningen, Netherlands, October 30, 1953; graduated from Holland Christian High School, Holland, Mich.; B.A., Hope College, Holland, Mich., 1975; M.B.A., University of Michigan, Ann Arbor, Mich., 1977; elected as a Republican to the One Hundred Third and to the eight succeeding Congresses (January 3, 1993-January 3, 2011); chair, Permanent Select Committee on Intelligence (One Hundred Eighth and One Hundred Ninth Congresses); not a candidate for reelection in 2010, but was an unsuccessful candidate for nomination for governor of Michigan; United States Ambassador to the Netherlands, 2017-2021.","Time Period | Location
--- | ---
1953-1971 | Groningen, Netherlands
1971-1975 | Holland, Mich.
1975-1977 | Ann Arbor, Mich.
1977-1993 | Michigan
1993-2011 | Congress
2011-2017 | Michigan
2017-2021 | Netherlands"
E000092,"A Representative from Michigan; born in Pipestone, Pipestone County, Minn., February 6, 1934; educated at home by his parents; attended Calvin College, Grand Rapids, Mich., 1952-1956; A.B., University of California, Berkeley, Calif., 1956; Ph.D., University of California, Berkeley, Calif., 1960; teaching and scientific research, Lawrence Berkeley Laboratory, University of California, Berkeley, 1956-1966; professor of physics, Calvin College, Grand Rapids, Mich., 1966-1983; commissioner, Kent County, Mich., 1975-1983; member of the Michigan state house of representatives, 1983-1985; member of the Michigan state senate, 1985-1993; elected as a Republican to the One Hundred Third Congress by special election, to fill the vacancy caused by the death of United States Representative Paul B. Henry, reelected to the eight succeeding Congresses (December 7, 1993-January 3, 2011); chair, Committee on House Administration (One Hundred Ninth Congress); was not a candidate for reelection to the One Hundred Twelfth Congress in 2010; died on August 15, 2017, in Grand Rapids, Mich; interment at Oakhill Cemetery, Grand Rapids, Mich.","Time Period | Location
--- | ---
1934-1952 | Pipestone, Pipestone County, Minn.
1952-1956 | Grand Rapids, Mich.
1956-1966 | Berkeley, Calif.
1966-2017 | Grand Rapids, Mich.
1975-1983 | Kent County, Mich.
1983-1985 | Michigan State House of Representatives
1985-1993 | Michigan State Senate
1993-2011 | U.S. Congress"
J000163,"A Representative from Connecticut; born Nancy Elizabeth Lee in Chicago, Cook County, Ill., January 5, 1935; graduated from elementary and secondary classes of the University of Chicago Laboratory School, Chicago, Ill., 1953; B.A., Radcliffe College, Cambridge, Mass., 1957; attended, University of London Courtauld Institute, 1957-1958; teacher; member of the Connecticut state senate, 1977-1982; delegate, Republican National Convention, 1980; elected as a Republican to the Ninety-eighth and to the eleven succeeding Congresses (January 3, 1983-January 3, 2007); chair, Committee on Standards of Official Conduct (One Hundred Fourth Congress);unsuccessful candidate for reelection to the One Hundred Tenth Congress in 2006.","Time Period | Location
--- | ---
1935-1953 | Chicago, Cook County, Ill.
1953-1957 | Cambridge, Mass.
1957-1958 | London, UK
1958-1977 | (Teaching)
1977-1982 | Connecticut
1983-2007 | Congress"
K000009,"A Representative from Ohio; born in Toledo, Lucas County, Ohio, June 17, 1946; graduated from St. Ursula Academy, Toledo, Ohio, 1964; B.A., University of Wisconsin, Madison, Wis., 1968; M.A., University of Michigan, Ann Arbor, Mich., 1974; attended the University of Manchester, Manchester, England, 1974; post-graduate studies, Massachusetts Institute of Technology, Cambridge, Mass., 1981; urban planner, Toledo-Lucas County, Ohio, Plan Commissions, 1969-1975; director of planning, National Center for Urban Ethnic Affairs, 1975-1977; assistant director for urban affairs, domestic policy staff, Executive Office of the President, 1977-1979; elected as a Democrat to the Ninety-eighth and to the twenty succeeding Congresses (January 3, 1983-present).","Time Period | Location
--- | ---
1946-1964 | Toledo, Lucas County, Ohio
1964-1968 | Madison, Wis.
1968-1974 | Ann Arbor, Mich.
1974-1975 | Manchester, England
1975-1977 | National Center for Urban Ethnic Affairs
1977-1979 | Executive Office of the President
1979-1981 | Cambridge, Mass.
1981-1983 | Toledo-Lucas County, Ohio
1983-Present | Congress"
K000288,"A Representative from Michigan; born in Mattoon, Coles County, Ill., November 28, 1933; attended public schools; B.S., Eastern Illinois University, Charleston, Ill., 1955; United States Army, 1955-1957; elected as a Republican to the One Hundred Third and to the eight succeeding Congresses (January 3, 1993-January 3, 2009); unsuccessful candidate for reelection to the One Hundred Eleventh Congress in 2008; died on February 6, 2018, in Troy, Mich.","Time Period | Location
--- | ---
1933-1951 | Mattoon, Coles County, Ill.
1951-1955 | Charleston, Ill.
1955-1957 | United States Army
1957-1993 | Unknown
1993-2009 | Congress
2009-2018 | Troy, Mich."
T000193,"A Representative from Mississippi; born in Bolton, Hinds County, Miss., January 28, 1948; B.A., Tougaloo College, Tougaloo, Miss., 1968; M.S., Jackson State University, Jackson, Miss., 1972; teacher; member of the Bolton, Miss., board of aldermen, 1969-1973; Mayor of Bolton, Miss., 1973-1979; member of the Hinds County, Miss., board of supervisors, 1980-1993; elected as a Democrat to the One Hundred Third Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Alphonso Michael (Mike) Espy, and reelected to the fifteen succeeding Congresses (April 13, 1993-present); chair, Committee on Homeland Security (One Hundred Tenth, One Hundred Eleventh, One Hundred Sixteenth, and One Hundred Seventeenth Congresses); chair, Select Committee to Investigate the January 6th Attack on the United States Capitol (One Hundred Seventeenth Congress).","Time Period | Location
--- | ---
1948-1964 | Bolton, Hinds County, Miss.
1964-1968 | Tougaloo, Miss.
1968-1972 | Jackson, Miss.
1972-1993 | Bolton, Miss.
1993-Present | Congress"
L000263,"A Representative from Michigan; born in Detroit, Wayne County, Mich., September 6, 1931; graduated from Central High School, Detroit, Mich.; B.A., University of Chicago, Chicago, Ill., 1952; M.A., Columbia University, New York, N.Y., 1954; LL.B., Harvard University, Cambridge, Mass., 1957; lawyer, private practice; member of the Michigan state senate, 1965-1970; unsuccessful candidate for Governor of Michigan in 1970 and 1974; assistant administrator, United States Agency for International Development, 1977-1981; delegate, Democratic National Conventions, 1964 and 1968; elected as a Democrat to the Ninety-eighth and to the seventeen succeeding Congresses (January 3, 1983-January 3, 2019); was not a candidate for reelection to the One Hundred Sixteenth Congress in 2018; chairman, Committee on Ways and Means (One Hundred Eleventh Congress).","Time Period | Location
--- | ---
1931-1949 | Detroit, Wayne County, Mich.
1949-1952 | Chicago, Ill.
1952-1954 | New York, N.Y.
1954-1957 | Cambridge, Mass.
1957-1965 | Private practice
1965-1970 | Michigan
1970-1974 | Michigan (Governor candidate)
1977-1981 | United States Agency for International Development
1983-2019 | Congress
"
M000639,"A Senator and a Representative from New Jersey; born in New York, N.Y., on January 1, 1954; graduated from Union Hill High School, Union City, N.J., 1972; B.A., Saint Peter's College, Jersey City, N.J., 1976; J.D., Rutgers University School of Law, Newark, N.J., 1979; lawyer, private practice; member of the Union City, N.J., board of education 1974-1978, and chief financial officer 1978-1982; mayor of Union City, N.J., 1986-1992; member of the New Jersey state general assembly 1987-1991; member of the New Jersey state senate 1991-1993; elected as a Democrat to the One Hundred Third and to the six succeeding Congresses, and served from January 3, 1993, to January 16, 2006, when he resigned to become a U.S. senator; chair, House Democratic Caucus (One Hundred Eighth through One Hundred Ninth Congresses); appointed on January 17, 2006, to the United States Senate to fill vacancy caused by resignation of Jon S. Corzine; service began on January 17, 2006, and took the oath of office on January 18, 2006; elected to the U.S. Senate in 2006 for the term commencing January 3, 2007; reelected in 2012, and again in 2018 for the term ending January 3, 2025; chair, Democratic Senatorial Campaign Committee (2008-2011), Committee on Foreign Relations (One Hundred Thirteenth Congress [February 1, 2013-January 3, 2015], One Hundred Seventeenth and One Hundred Eighteenth Congresses).","Time Period | Location
--- | ---
1954-1972 | New York, N.Y.
1972-1976 | Jersey City, N.J.
1976-1979 | Newark, N.J.
1979-2006 | Private practice
1974-1978 | Union City, N.J.
1978-1982 | Union City, N.J.
1986-1992 | Union City, N.J.
1987-1991 | New Jersey
1991-1993 | New Jersey
1993-2006 | Congress
2006-2025 | U.S. Senate"
K000210,"a Representative from New York; born in New York, New York County, N.Y., April 5, 1944; B.A., St. Francis College, Brooklyn Heights, N.Y., 1965; J.D., Notre Dame University, Notre Dame, Ind., 1968; New York Army National Guard, 1968-1973; lawyer, private practice; Nassau County, N.Y. deputy attorney, 1972-1974; member of the Hempstead, N.Y., town council, 1977-1981; Nassau County, N.Y. comptroller, 1981-1993; elected as a Republican to the One Hundred Third and to the thirteen succeeding Congresses (January 3, 1993- January 3, 2021); was not a candidate for reelection to the One Hundred Seventeenth Congress in 2020; chair, Committee on Homeland Security (One Hundred Ninth and One Hundred Twelfth Congresses).","Time Period | Location
--- | ---
1944-1961 | New York, New York County, N.Y.
1961-1965 | Brooklyn Heights, N.Y.
1965-1968 | Notre Dame, Ind.
1968-1973 | (New York Army National Guard)
1972-1974 | Nassau County, N.Y.
1977-1981 | Hempstead, N.Y.
1981-1993 | Nassau County, N.Y.
1993-2021 | Congress"
N000002,"A Representative from New York; born in Brooklyn, Kings County, New York, June 13, 1947; graduated from Stuyvesant High School, New York, N.Y., 1965; B.A., Columbia University, New York, N.Y., 1969; J.D., Fordham University, New York, N.Y., 1978; legislative assistant, New York state assembly, 1972; member of the New York state assembly, 1977-1992; elected as a Democrat to the One Hundred Second Congress, by special election, to fill the vacancy caused by the death of United States Representative Theodore S. Weiss, and to the sixteen succeeding Congresses (November 3, 1992-present); one of the managers appointed by the House of Representatives in 2020 to conduct the impeachment proceedings of Donald J. Trump, President of the United States; chair, Committee on the Judiciary (One Hundred Sixteenth and One Hundred Seventeenth Congresses).","Time Period | Location
--- | ---
1947-1965 | Brooklyn, Kings County, New York
1965-1969 | New York, N.Y. (Columbia University)
1969-1972 | New York, N.Y.
1972-1977 | New York state assembly
1977-1992 | New York state assembly
1992-Present | U.S. Congress, Washington D.C."
V000081,"a Representative from New York; born in Yabucoa, P.R., March 28, 1953; B.A., University of Puerto Rico, Rio Piedras, 1974; M.A., New York University, New York, N.Y., 1976; faculty, University of Puerto Rico, Humacao, P.R., 1976-1981; adjunct professor, Hunter College, City University of New York, N.Y., 1981-1983; staff, United States Representative Edolphus Towns of New York, 1983; member of the New York, N.Y., city council, 1984; national director, Migration Division Office, Puerto Rico department of labor and human resources, 1986-1989; director, department of Puerto Rican community affairs in the United States for the Commonwealth of Puerto Rico, 1989-1992; elected as a Democrat to the One Hundred Third and to the fifteen succeeding Congresses (January 3, 1993-present); chair, Committee on Small Business (One Hundred Tenth, One Hundred Eleventh, One Hundred Sixteenth, and One Hundred Seventeenth Congresses).","Time Period | Location
--- | ---
1953-1974 | Yabucoa, P.R.
1974-1976 | Rio Piedras, P.R.
1976-1981 | Humacao, P.R.
1981-1983 | New York, N.Y.
1983-1984 | New York, N.Y.
1984-1986 | New York, N.Y.
1986-1989 | Puerto Rico
1989-1992 | Puerto Rico
1993-Present | Congress"
M000087,"a Representative from New York; born in Greensboro, Guilford County, N.C., February 19, 1946; B.A., Greensboro College, Greensboro, N.C., 1968; community affairs coordinator, New York, N.Y., board of education welfare education program, 1972-1975; staff, New York, N.Y., board of education center for career and occupational education, 1975-1976; staff, New York state assembly committee on housing, 1977; senior program analyst, New York state assembly committee on cities, 1977-1979; executive director, advisory council, office of the New York state senate minority leader, 1979-1982; director of special projects, office of the New York state senate minority leader, 1980-1982; member of the New York, N.Y., city council, 1982-1992; elected as a Democrat to the One Hundred Third and to the fourteen succeeding Congresses (January 3, 1993-January 3, 2023); unsuccessful candidate for renomination to the One Hundred Eighteenth Congress in 2022; chair, Joint Economic Committee (One Hundred Eleventh Congress); chair, Committee on Oversight and Reform (One Hundred Sixteenth and One Hundred Seventeenth Congresses).","Time Period | Location
--- | ---
1946-1968 | Greensboro, Guilford County, N.C.
1968-1972 | Greensboro, N.C.
1972-1975 | New York, N.Y.
1975-1976 | New York, N.Y.
1977-1979 | New York, N.Y.
1979-1982 | New York, N.Y.
1982-1992 | New York, N.Y.
1993-2023 | Congress"
H000627,"A Representative from New York; born in New York, N.Y., October 27, 1938; graduated from Saugerties High School, Saugerties, N.Y., 1956; B.S., State University of New York at New Paltz, New Paltz, N.Y., 1968, M.A., State University of New York at New Paltz, New Paltz, N.Y., 1970; United States Navy, 1956-1959; member of the New York state assembly, 1975-1993; elected as a Democrat to the One Hundred Third and to the nine succeeding Congresses (January 3, 1993-January 3, 2013); not a candidate for reelection to the One Hundred Thirteenth Congress in 2012; died on November 22, 2017, in Saugerties, N.Y; interment in the grounds of the Maurice D. Hinchey Catskill Interpretive Center, Mt. Tremper, N.Y.","Time Period | Location
--- | ---
1938-1956 | New York, N.Y.
1956-1959 | United States Navy
1959-1968 | Saugerties, N.Y.
1968-1970 | New Paltz, N.Y.
1970-1975 | Saugerties, N.Y.
1975-1993 | New York State Assembly
1993-2013 | Congress
2013-2017 | Saugerties, N.Y."
